raceday,locality,raceName,deelnemer,driver,constructor,driverpunten,turbopunten,inhaalpunten,totaalpunten,positie,afwijking_positie,afwijking_positie_real,turbodriver,inhaalkoning
21,Las Vegas,Las Vegas Grand Prix,Eva,Leclerc,Ferrari,7,0,0,7,2,3,3,FALSE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Eva,Ocon,Alpine,0,0,6,6,4,NA,NA,FALSE,TRUE
21,Las Vegas,Las Vegas Grand Prix,Dylan,Tsunoda,AlphaTauri,3,0,0,3,18,7,-7,FALSE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Dylan,Sargeant,Williams,9,9,0,18,16,1,1,TRUE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Dylan,Zhou,Alfa Romeo,9,0,0,9,15,1,-1,FALSE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Dylan,Leclerc,Ferrari,7,0,0,7,2,3,3,FALSE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Dylan,Gasly,Alpine,0,0,0,0,11,NA,NA,FALSE,TRUE
21,Las Vegas,Las Vegas Grand Prix,Matthias,Tsunoda,AlphaTauri,2,0,0,2,18,8,-8,FALSE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Matthias,Sargeant,Williams,11,11,0,22,16,0,0,TRUE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Matthias,Zhou,Alfa Romeo,8,0,0,8,15,2,-2,FALSE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Matthias,Leclerc,Ferrari,7,0,0,7,2,3,3,FALSE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Matthias,Sainz,Ferrari,0,0,3,3,6,NA,NA,FALSE,TRUE
21,Las Vegas,Las Vegas Grand Prix,Ines,Tsunoda,AlphaTauri,4,0,0,4,18,6,-6,FALSE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Ines,Sargeant,Williams,9,0,0,9,16,1,1,FALSE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Ines,Zhou,Alfa Romeo,9,9,0,18,15,1,1,TRUE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Ines,Leclerc,Ferrari,8,0,0,8,2,2,2,FALSE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Ines,Sainz,Ferrari,0,0,3,3,6,NA,NA,FALSE,TRUE
21,Las Vegas,Las Vegas Grand Prix,Jonas,Tsunoda,AlphaTauri,5,0,0,5,18,5,-5,FALSE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Jonas,Sargeant,Williams,8,8,0,16,16,2,2,TRUE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Jonas,Zhou,Alfa Romeo,9,0,0,9,15,1,1,FALSE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Jonas,Leclerc,Ferrari,9,0,0,9,2,1,1,FALSE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Jonas,Bottas,Alfa Romeo,0,0,0,0,17,NA,NA,FALSE,TRUE
21,Las Vegas,Las Vegas Grand Prix,Mattijs,Tsunoda,AlphaTauri,0,0,0,0,18,10,-10,FALSE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Mattijs,Sargeant,Williams,9,9,0,18,16,1,1,TRUE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Mattijs,Zhou,Alfa Romeo,8,0,0,8,15,2,-2,FALSE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Mattijs,Leclerc,Ferrari,6,0,0,6,2,4,4,FALSE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Mattijs,Albon,Williams,0,0,0,0,12,NA,NA,FALSE,TRUE
21,Las Vegas,Las Vegas Grand Prix,Thibaut,Tsunoda,AlphaTauri,3,0,0,3,18,7,-7,FALSE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Thibaut,Sargeant,Williams,9,0,0,9,16,1,1,FALSE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Thibaut,Zhou,Alfa Romeo,8,8,0,16,15,2,-2,TRUE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Thibaut,Leclerc,Ferrari,9,0,0,9,2,1,1,FALSE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Thibaut,Perez,Red Bull,0,0,5,5,3,NA,NA,FALSE,TRUE
21,Las Vegas,Las Vegas Grand Prix,Filip,Tsunoda,AlphaTauri,2,2,0,4,18,8,-8,TRUE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Filip,Sargeant,Williams,9,0,0,9,16,1,1,FALSE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Filip,Zhou,Alfa Romeo,9,0,0,9,15,1,-1,FALSE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Filip,Leclerc,Ferrari,9,0,0,9,2,1,1,FALSE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Filip,Sainz,Ferrari,0,0,3,3,6,NA,NA,FALSE,TRUE
21,Las Vegas,Las Vegas Grand Prix,Thijs,Tsunoda,AlphaTauri,1,0,0,1,18,9,-9,FALSE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Thijs,Sargeant,Williams,11,0,0,11,16,0,0,FALSE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Thijs,Zhou,Alfa Romeo,8,8,0,16,15,2,-2,TRUE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Thijs,Leclerc,Ferrari,8,0,0,8,2,2,2,FALSE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Thijs,Gasly,Alpine,0,0,0,0,11,NA,NA,FALSE,TRUE
21,Las Vegas,Las Vegas Grand Prix,Ester,Tsunoda,AlphaTauri,5,0,0,5,18,5,-5,FALSE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Ester,Sargeant,Williams,6,6,0,12,16,4,4,TRUE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Ester,Zhou,Alfa Romeo,9,0,0,9,15,1,1,FALSE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Ester,Leclerc,Ferrari,7,0,0,7,2,3,3,FALSE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Ester,Sainz,Ferrari,0,0,3,3,6,NA,NA,FALSE,TRUE
21,Las Vegas,Las Vegas Grand Prix,Esmee,Tsunoda,AlphaTauri,3,0,0,3,18,7,-7,FALSE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Esmee,Sargeant,Williams,11,0,0,11,16,0,0,FALSE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Esmee,Zhou,Alfa Romeo,11,0,0,11,15,0,0,FALSE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Esmee,Leclerc,Ferrari,8,8,0,16,2,2,2,TRUE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Esmee,Tsunoda,AlphaTauri,0,0,0,0,18,NA,NA,FALSE,TRUE
21,Las Vegas,Las Vegas Grand Prix,Robbert,Tsunoda,AlphaTauri,0,0,0,0,18,10,-10,TRUE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Robbert,Sargeant,Williams,4,0,0,4,16,6,-6,FALSE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Robbert,Zhou,Alfa Romeo,8,0,0,8,15,2,-2,FALSE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Robbert,Leclerc,Ferrari,9,0,0,9,2,1,1,FALSE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Robbert,Hamilton,Mercedes,0,0,0,0,7,NA,NA,FALSE,TRUE
22,Abu Dhabi,Abu Dhabi Grand Prix,Bram,Piastri,McLaren,5,0,0,5,6,5,5,FALSE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Bram,Magnussen,Haas,4,0,0,4,20,6,-6,FALSE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Bram,Bottas,Alfa Romeo,0,0,0,0,19,10,-10,FALSE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Bram,Perez,Red Bull,8,8,0,16,4,2,-2,TRUE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Bram,Ricciardo,AlphaTauri,0,0,6,6,11,NA,NA,FALSE,TRUE
22,Abu Dhabi,Abu Dhabi Grand Prix,Bart,Piastri,McLaren,9,0,0,9,6,1,1,FALSE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Bart,Magnussen,Haas,6,0,0,6,20,4,-4,FALSE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Bart,Bottas,Alfa Romeo,1,1,0,2,19,9,-9,TRUE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Bart,Perez,Red Bull,11,0,0,11,4,0,0,FALSE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Bart,Russell,Mercedes,0,0,0,0,3,NA,NA,FALSE,TRUE
22,Abu Dhabi,Abu Dhabi Grand Prix,Thijs,Piastri,McLaren,9,9,0,18,6,1,1,TRUE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Thijs,Magnussen,Haas,4,0,0,4,20,6,-6,FALSE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Thijs,Bottas,Alfa Romeo,3,0,0,3,19,7,-7,FALSE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Thijs,Perez,Red Bull,9,0,0,9,4,1,-1,FALSE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Thijs,Gasly,Alpine,0,0,0,0,13,NA,NA,FALSE,TRUE
22,Abu Dhabi,Abu Dhabi Grand Prix,Dylan,Piastri,McLaren,9,0,0,9,6,1,-1,FALSE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Dylan,Magnussen,Haas,5,5,0,10,20,5,-5,TRUE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Dylan,Bottas,Alfa Romeo,4,0,0,4,19,6,-6,FALSE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Dylan,Perez,Red Bull,7,0,0,7,4,3,3,FALSE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Dylan,Gasly,Alpine,0,0,0,0,13,NA,NA,FALSE,TRUE
22,Abu Dhabi,Abu Dhabi Grand Prix,Jonas,Piastri,McLaren,11,11,0,22,6,0,0,TRUE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Jonas,Magnussen,Haas,4,0,0,4,20,6,-6,FALSE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Jonas,Bottas,Alfa Romeo,0,0,0,0,19,10,-10,FALSE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Jonas,Perez,Red Bull,11,0,0,11,4,0,0,FALSE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Jonas,Albon,Williams,0,0,0,0,14,NA,NA,FALSE,TRUE
22,Abu Dhabi,Abu Dhabi Grand Prix,Eva,Piastri,McLaren,8,0,0,8,6,2,2,FALSE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Eva,Magnussen,Haas,0,0,0,0,20,11,-11,FALSE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Eva,Bottas,Alfa Romeo,0,0,0,0,19,12,-12,FALSE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Eva,Perez,Red Bull,8,8,0,16,4,2,-2,TRUE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Eva,Ocon,Alpine,0,0,0,0,12,NA,NA,FALSE,TRUE
22,Abu Dhabi,Abu Dhabi Grand Prix,Mattijs,Piastri,McLaren,9,9,0,18,6,1,-1,TRUE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Mattijs,Magnussen,Haas,1,0,0,1,20,9,-9,FALSE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Mattijs,Bottas,Alfa Romeo,3,0,0,3,19,7,-7,FALSE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Mattijs,Perez,Red Bull,9,0,0,9,4,1,-1,FALSE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Mattijs,Perez,Red Bull,0,0,7,7,4,NA,NA,FALSE,TRUE
22,Abu Dhabi,Abu Dhabi Grand Prix,Saran,Piastri,McLaren,8,8,0,16,6,2,-2,TRUE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Saran,Magnussen,Haas,0,0,0,0,20,14,-14,FALSE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Saran,Bottas,Alfa Romeo,0,0,0,0,19,13,-13,FALSE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Saran,Perez,Red Bull,11,0,0,11,4,0,0,FALSE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Saran,Norris,McLaren,0,0,0,0,5,NA,NA,FALSE,TRUE
22,Abu Dhabi,Abu Dhabi Grand Prix,Esmee,Piastri,McLaren,8,0,0,8,6,2,2,FALSE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Esmee,Magnussen,Haas,7,0,0,7,20,3,-3,FALSE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Esmee,Bottas,Alfa Romeo,6,0,0,6,19,4,-4,FALSE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Esmee,Perez,Red Bull,11,11,0,22,4,0,0,TRUE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Esmee,Perez,Red Bull,0,0,7,7,4,NA,NA,TRUE,TRUE
22,Abu Dhabi,Abu Dhabi Grand Prix,Illias,Piastri,McLaren,4,0,0,4,6,6,6,FALSE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Illias,Magnussen,Haas,4,0,0,4,20,6,-6,FALSE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Illias,Bottas,Alfa Romeo,4,4,0,8,19,6,-6,TRUE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Illias,Perez,Red Bull,8,0,0,8,4,2,2,FALSE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Illias,Ocon,Alpine,0,0,0,0,12,NA,NA,FALSE,TRUE
22,Abu Dhabi,Abu Dhabi Grand Prix,Thibaut,Piastri,McLaren,9,9,0,18,6,1,1,TRUE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Thibaut,Magnussen,Haas,6,0,0,6,20,4,-4,FALSE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Thibaut,Bottas,Alfa Romeo,8,0,0,8,19,2,-2,FALSE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Thibaut,Perez,Red Bull,9,0,0,9,4,1,-1,FALSE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Thibaut,Ocon,Alpine,0,0,0,0,12,NA,NA,FALSE,TRUE
22,Abu Dhabi,Abu Dhabi Grand Prix,Filip,Piastri,McLaren,9,0,0,9,6,1,1,FALSE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Filip,Magnussen,Haas,5,0,0,5,20,5,-5,FALSE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Filip,Bottas,Alfa Romeo,5,0,0,5,19,5,-5,FALSE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Filip,Perez,Red Bull,11,11,0,22,4,0,0,TRUE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Filip,Perez,Red Bull,0,0,7,7,4,NA,NA,TRUE,TRUE
22,Abu Dhabi,Abu Dhabi Grand Prix,Margot,Piastri,McLaren,5,0,0,5,6,5,5,FALSE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Margot,Magnussen,Haas,3,0,0,3,20,7,-7,FALSE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Margot,Bottas,Alfa Romeo,3,0,0,3,19,7,-7,FALSE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Margot,Perez,Red Bull,8,8,0,16,4,2,2,TRUE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Margot,Perez,Red Bull,0,0,7,7,4,NA,NA,TRUE,TRUE
22,Abu Dhabi,Abu Dhabi Grand Prix,Robbert,Piastri,McLaren,7,0,0,7,6,3,3,FALSE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Robbert,Magnussen,Haas,3,3,0,6,20,7,-7,TRUE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Robbert,Bottas,Alfa Romeo,7,0,0,7,19,3,-3,FALSE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Robbert,Perez,Red Bull,9,0,0,9,4,1,-1,FALSE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Robbert,Tsunoda,AlphaTauri,0,0,0,0,8,NA,NA,FALSE,TRUE
22,Abu Dhabi,Abu Dhabi Grand Prix,Ester,Piastri,McLaren,6,0,0,6,6,4,4,FALSE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Ester,Magnussen,Haas,4,0,0,4,20,6,-6,FALSE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Ester,Bottas,Alfa Romeo,7,0,0,7,19,3,-3,FALSE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Ester,Perez,Red Bull,9,9,0,18,4,1,-1,TRUE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Ester,Sainz,Ferrari,0,0,0,0,18,NA,NA,FALSE,TRUE
22,Abu Dhabi,Abu Dhabi Grand Prix,Matthias,Piastri,McLaren,8,0,0,8,6,2,2,FALSE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Matthias,Magnussen,Haas,6,6,0,12,20,4,-4,TRUE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Matthias,Bottas,Alfa Romeo,6,0,0,6,19,4,-4,FALSE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Matthias,Perez,Red Bull,11,0,0,11,4,0,0,FALSE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Matthias,Perez,Red Bull,0,0,7,7,4,NA,NA,FALSE,TRUE
22,Abu Dhabi,Abu Dhabi Grand Prix,Ines,Piastri,McLaren,8,0,0,8,6,2,2,FALSE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Ines,Magnussen,Haas,5,5,0,10,20,5,-5,TRUE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Ines,Bottas,Alfa Romeo,5,0,0,5,19,5,-5,FALSE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Ines,Perez,Red Bull,11,0,0,11,4,0,0,FALSE,FALSE
22,Abu Dhabi,Abu Dhabi Grand Prix,Ines,Perez,Red Bull,0,0,7,7,4,NA,NA,FALSE,TRUE
